bias,tiempo,topicos,caracteres,tipos
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,402,2
1,14,17,403,2
1,14,17,403,2
1,14,17,403,2
1,14,17,403,2
1,14,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,403,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,404,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,405,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,406,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,407,2
1,15,17,408,2
1,15,17,408,2
1,15,17,408,2
1,15,17,408,2
1,15,17,408,2
1,15,17,408,2
1,15,17,408,2
1,15,17,408,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,409,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,410,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,411,2
1,15,17,412,2
1,15,17,412,2
1,15,17,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,412,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,413,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,414,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,415,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,416,2
1,15,18,417,2
1,15,18,417,2
1,15,18,417,2
1,15,18,417,2
1,15,18,417,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,418,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,419,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,420,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,421,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,422,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,423,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,424,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,425,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,426,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,427,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,428,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,429,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,430,2
1,15,18,431,2
1,15,18,431,2
1,15,18,431,2
1,15,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,431,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,432,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,433,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,434,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,18,435,2
1,16,19,435,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,436,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,437,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,438,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,439,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,440,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,441,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,442,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,443,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,444,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,445,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,446,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,447,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,448,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,449,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,450,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,451,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,452,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,453,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,454,2
1,16,19,455,2
1,16,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,455,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,456,2
1,17,19,457,2
1,17,19,457,2
1,17,19,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,457,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,458,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,459,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,460,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,461,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,462,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,463,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,464,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,465,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,466,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,467,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,468,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,469,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,470,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,471,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,472,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,473,2
1,17,20,474,2
1,17,20,474,2
1,17,20,474,2
1,17,20,474,2
1,17,20,474,2
1,17,20,474,2
1,17,20,474,2
1,17,20,474,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,475,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,476,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,477,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,478,2
1,17,20,479,2
1,17,20,479,2
1,17,20,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,479,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,480,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,17,21,481,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,482,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,483,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,484,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,485,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,486,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,487,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,488,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,489,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,490,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,491,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,492,2
1,18,21,493,2
1,18,21,493,2
1,18,21,493,2
1,18,21,493,2
1,18,21,493,2
1,18,21,493,2
1,18,21,493,2
1,18,21,493,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,494,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,495,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
1,18,21,496,2
